0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
10.5581, 0, 1.33166, 0
10.5352, 0, 1.31622, 0
10.8118, 0, 1.00063, 0
10.7881, 0, 0.98499, 0
10.7649, 0, 0.968842, 0
10.4415, 0, 0.953225, 0
10.4183, 0, 0.937172, 0
10.395, 0, 0.921556, 0
10.0711, 0, 0.605721, 0
10.0473, 0, 0.589552, 0
10.0231, 0, 0.573891, 0
9.99874, 0, 0.557874, 0
9.97411, 0, 0.54223, 0
9.94927, 0, 0.526417, 0
9.92422, 0, 0.510789, 0
9.89898, 0, 0.495178, 0
9.87355, 0, 0.479932, 0
10.1483, 0, 0.765293, 0
10.1225, 0, 0.750447, 0
10.0966, 0, 0.735544, 0
10.0705, 0, 0.720505, 0
10.0442, 0, 0.705295, 0
10.0178, 0, 0.689909, 0
9.99131, 0, 0.974653, 0
9.96463, 0, 0.95894, 0
9.93782, 0, 0.943083, 0
10.2112, 0, 1.2274, 0
10.1841, 0, 1.21129, 0
10.1569, 0, 1.19564, 0
10.1296, 0, 0.879638, 0
10.1021, 0, 0.863814, 0
10.0746, 0, 0.847833, 0
10.0469, 0, 0.831702, 0
10.0192, 0, 0.815435, 0
9.99137, 0, 0.799046, 0
9.96347, 0, 0.782547, 0
9.9355, 0, 0.765947, 0
9.90748, 0, 0.749255, 0
9.87941, 0, 0.732476, 0
9.85133, 0, 0.715616, 0
9.82323, 0, 0.69868, 0
9.49483, 0, 0.681671, 0
9.46677, 0, 0.664593, 0
9.43875, 0, 0.647447, 0
9.1105, 0, 0.329936, 0
9.08265, 0, 0.31266, 0
9.05492, 0, 0.29652, 0
8.72704, 0, 0.881249, 0
8.69964, 0, 0.865377, 0
8.67245, 0, 0.849506, 0
8.3452, 0, 0.534397, 0
8.31852, 0, 0.51873, 0
8.29214, 0, 0.504037, 0
8.56639, 0, 1.08996, 0
8.54071, 0, 1.07491, 0
8.51541, 0, 1.05945, 0
9.09111, 0, 0.743285, 0
9.06664, 0, 0.727058, 0
9.04104, 0, 1.8018, 1
8.71823, 0, 1.78597, 0
8.69649, 0, 1.7701, 0
8.67396, 0, 1.7542, 0
8.64845, 0, 1.73824, 0
8.62139, 0, 1.72223, 0
